B	abs_m	matrix	ell_i	ell_j	parity_i	parity_j	same_parity	value_q256	value_q512	abs_quad_difference	above_1e_minus_12
10	3	K	14	16	ODD	ODD	TRUE	-1.59744929230460087e+02	-1.59744929230460087e+02	4.16333634234433703e-17	TRUE
10	3	K	15	15	EVEN	EVEN	TRUE	4.96099420888399607e+02	4.96099420888399607e+02	2.22044604925031308e-16	TRUE
10	3	K	15	16	EVEN	ODD	FALSE	-6.93889390390722838e-18	6.93889390390722838e-18	1.38777878078144568e-17	FALSE
10	3	K	16	16	ODD	ODD	TRUE	5.67245586221521535e+02	5.67245586221521535e+02	2.22044604925031308e-16	TRUE
10	3	H	3	3	EVEN	EVEN	TRUE	3.44937081802314616e+00	3.44937081802314616e+00	1.30104260698260532e-18	TRUE
10	3	H	3	4	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	3	5	EVEN	EVEN	TRUE	1.32291675076829218e+00	1.32291675076829218e+00	5.42101086242752217e-19	TRUE
10	3	H	3	6	EVEN	ODD	FALSE	-1.35525271560688054e-20	5.42101086242752217e-20	6.77626357803440271e-20	FALSE
10	3	H	3	7	EVEN	EVEN	TRUE	7.21235349288189553e-01	7.21235349288189553e-01	3.79470760369926552e-19	TRUE
10	3	H	3	8	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	3	9	EVEN	EVEN	TRUE	4.47310740771514948e-01	4.47310740771514948e-01	0.00000000000000000e+00	TRUE
10	3	H	3	10	EVEN	ODD	FALSE	-1.35525271560688054e-20	0.00000000000000000e+00	1.35525271560688054e-20	FALSE
10	3	H	3	11	EVEN	EVEN	TRUE	2.98586011049380040e-01	2.98586011049380040e-01	4.87890977618476995e-19	TRUE
10	3	H	3	12	EVEN	ODD	FALSE	-5.42101086242752217e-20	-2.71050543121376109e-20	2.71050543121376109e-20	FALSE
10	3	H	3	13	EVEN	EVEN	TRUE	2.09598138873352074e-01	2.09598138873352074e-01	3.79470760369926552e-19	TRUE
10	3	H	3	14	EVEN	ODD	FALSE	0.00000000000000000e+00	-6.77626357803440271e-21	6.77626357803440271e-21	FALSE
10	3	H	3	15	EVEN	EVEN	TRUE	1.52856473457987058e-01	1.52856473457987058e-01	3.38813178901720136e-19	TRUE
10	3	H	3	16	EVEN	ODD	FALSE	0.00000000000000000e+00	4.06575814682064163e-20	4.06575814682064163e-20	FALSE
10	3	H	4	4	ODD	ODD	TRUE	5.04486845117752214e+00	5.04486845117752214e+00	2.16840434497100887e-18	TRUE
10	3	H	4	5	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	4	6	ODD	ODD	TRUE	2.70448347683715307e+00	2.70448347683715307e+00	6.50521303491302660e-19	TRUE
10	3	H	4	7	ODD	EVEN	FALSE	0.00000000000000000e+00	-1.08420217248550443e-19	1.08420217248550443e-19	FALSE
10	3	H	4	8	ODD	ODD	TRUE	1.63844055580120518e+00	1.63844055580120518e+00	3.25260651745651330e-19	TRUE
10	3	H	4	9	ODD	EVEN	FALSE	-5.42101086242752217e-20	-5.42101086242752217e-20	0.00000000000000000e+00	FALSE
10	3	H	4	10	ODD	ODD	TRUE	1.07220883554122737e+00	1.07220883554122737e+00	6.50521303491302660e-19	TRUE
10	3	H	4	11	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	4	12	ODD	ODD	TRUE	7.40171598761920291e-01	7.40171598761920291e-01	1.24683249835833010e-18	TRUE
10	3	H	4	13	ODD	EVEN	FALSE	5.42101086242752217e-20	0.00000000000000000e+00	5.42101086242752217e-20	FALSE
10	3	H	4	14	ODD	ODD	TRUE	5.32067250572331396e-01	5.32067250572331396e-01	0.00000000000000000e+00	TRUE
10	3	H	4	15	ODD	EVEN	FALSE	1.35525271560688054e-20	0.00000000000000000e+00	1.35525271560688054e-20	FALSE
10	3	H	4	16	ODD	ODD	TRUE	3.95131584268525293e-01	3.95131584268525293e-01	1.73472347597680709e-18	TRUE
10	3	H	5	5	EVEN	EVEN	TRUE	6.87114546484438993e+00	6.87114546484438993e+00	1.73472347597680709e-18	TRUE
10	3	H	5	6	EVEN	ODD	FALSE	0.00000000000000000e+00	2.16840434497100887e-19	2.16840434497100887e-19	FALSE
10	3	H	5	7	EVEN	EVEN	TRUE	4.34163561251384067e+00	4.34163561251384067e+00	0.00000000000000000e+00	TRUE
10	3	H	5	8	EVEN	ODD	FALSE	0.00000000000000000e+00	-2.16840434497100887e-19	2.16840434497100887e-19	FALSE
10	3	H	5	9	EVEN	EVEN	TRUE	2.82703512537390367e+00	2.82703512537390367e+00	4.33680868994201774e-19	TRUE
10	3	H	5	10	EVEN	ODD	FALSE	0.00000000000000000e+00	-2.16840434497100887e-19	2.16840434497100887e-19	FALSE
10	3	H	5	11	EVEN	EVEN	TRUE	1.92886255909913373e+00	1.92886255909913373e+00	2.16840434497100887e-18	TRUE
10	3	H	5	12	EVEN	ODD	FALSE	0.00000000000000000e+00	-5.42101086242752217e-20	5.42101086242752217e-20	FALSE
10	3	H	5	13	EVEN	EVEN	TRUE	1.36939385709161709e+00	1.36939385709161709e+00	1.19262238973405488e-18	TRUE
10	3	H	5	14	EVEN	ODD	FALSE	1.08420217248550443e-19	0.00000000000000000e+00	1.08420217248550443e-19	FALSE
10	3	H	5	15	EVEN	EVEN	TRUE	1.00495755565435818e+00	1.00495755565435818e+00	2.05998412772245842e-18	TRUE
10	3	H	5	16	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	6	6	ODD	ODD	TRUE	8.89434846498791387e+00	8.89434846498791387e+00	1.73472347597680709e-18	TRUE
10	3	H	6	7	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	6	8	ODD	ODD	TRUE	6.19621477888220795e+00	6.19621477888220795e+00	1.30104260698260532e-18	TRUE
10	3	H	6	9	ODD	EVEN	FALSE	-4.33680868994201774e-19	0.00000000000000000e+00	4.33680868994201774e-19	FALSE
10	3	H	6	10	ODD	ODD	TRUE	4.25266493943958057e+00	4.25266493943958057e+00	2.16840434497100887e-18	TRUE
10	3	H	6	11	ODD	EVEN	FALSE	-1.08420217248550443e-19	2.16840434497100887e-19	3.25260651745651330e-19	FALSE
10	3	H	6	12	ODD	ODD	TRUE	3.00044879214418669e+00	3.00044879214418669e+00	2.38524477946810975e-18	TRUE
10	3	H	6	13	ODD	EVEN	FALSE	0.00000000000000000e+00	-1.08420217248550443e-19	1.08420217248550443e-19	FALSE
10	3	H	6	14	ODD	ODD	TRUE	2.18151391504055869e+00	2.18151391504055869e+00	1.08420217248550443e-18	TRUE
10	3	H	6	15	ODD	EVEN	FALSE	5.42101086242752217e-20	0.00000000000000000e+00	5.42101086242752217e-20	FALSE
10	3	H	6	16	ODD	ODD	TRUE	1.63036428094199981e+00	1.63036428094199981e+00	4.11996825544491685e-18	TRUE
10	3	H	7	7	EVEN	EVEN	TRUE	1.10826447244189676e+01	1.10826447244189676e+01	1.73472347597680709e-18	TRUE
10	3	H	7	8	EVEN	ODD	FALSE	-8.67361737988403547e-19	-4.33680868994201774e-19	4.33680868994201774e-19	FALSE
10	3	H	7	9	EVEN	EVEN	TRUE	8.23111058328483125e+00	8.23111058328483125e+00	3.46944695195361419e-18	TRUE
10	3	H	7	10	EVEN	ODD	FALSE	0.00000000000000000e+00	-4.33680868994201774e-19	4.33680868994201774e-19	FALSE
10	3	H	7	11	EVEN	EVEN	TRUE	5.88096827009790424e+00	5.88096827009790424e+00	2.60208521396521064e-18	TRUE
10	3	H	7	12	EVEN	ODD	FALSE	-2.16840434497100887e-19	0.00000000000000000e+00	2.16840434497100887e-19	FALSE
10	3	H	7	13	EVEN	EVEN	TRUE	4.26546953839231335e+00	4.26546953839231335e+00	4.33680868994201774e-19	TRUE
10	3	H	7	14	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	7	15	EVEN	EVEN	TRUE	3.16563643755285629e+00	3.16563643755285629e+00	3.90312782094781596e-18	TRUE
10	3	H	7	16	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	8	8	ODD	ODD	TRUE	1.34078052464444184e+01	1.34078052464444184e+01	3.46944695195361419e-18	TRUE
10	3	H	8	9	ODD	EVEN	FALSE	4.33680868994201774e-19	-4.33680868994201774e-19	8.67361737988403547e-19	FALSE
10	3	H	8	10	ODD	ODD	TRUE	1.04146376892118475e+01	1.04146376892118475e+01	3.46944695195361419e-18	TRUE
10	3	H	8	11	ODD	EVEN	FALSE	4.33680868994201774e-19	0.00000000000000000e+00	4.33680868994201774e-19	FALSE
10	3	H	8	12	ODD	ODD	TRUE	7.68130866485533570e+00	7.68130866485533570e+00	8.67361737988403547e-19	TRUE
10	3	H	8	13	ODD	EVEN	FALSE	2.16840434497100887e-19	2.16840434497100887e-19	0.00000000000000000e+00	FALSE
10	3	H	8	14	ODD	ODD	TRUE	5.70214706033837349e+00	5.70214706033837349e+00	3.46944695195361419e-18	TRUE
10	3	H	8	15	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	8	16	ODD	ODD	TRUE	4.30847472655193364e+00	4.30847472655193364e+00	5.20417042793042128e-18	TRUE
10	3	H	9	9	EVEN	EVEN	TRUE	1.58456554605749815e+01	1.58456554605749815e+01	6.07153216591882483e-18	TRUE
10	3	H	9	10	EVEN	ODD	FALSE	4.33680868994201774e-19	0.00000000000000000e+00	4.33680868994201774e-19	FALSE
10	3	H	9	11	EVEN	EVEN	TRUE	1.27205254503346197e+01	1.27205254503346197e+01	1.73472347597680709e-18	TRUE
10	3	H	9	12	EVEN	ODD	FALSE	-4.33680868994201774e-19	0.00000000000000000e+00	4.33680868994201774e-19	FALSE
10	3	H	9	13	EVEN	EVEN	TRUE	9.62737770280434191e+00	9.62737770280434191e+00	3.46944695195361419e-18	TRUE
10	3	H	9	14	EVEN	ODD	FALSE	0.00000000000000000e+00	8.67361737988403547e-19	8.67361737988403547e-19	FALSE
10	3	H	9	15	EVEN	EVEN	TRUE	7.29010137257243329e+00	7.29010137257243329e+00	4.77048955893621951e-18	TRUE
10	3	H	9	16	EVEN	ODD	FALSE	-2.16840434497100887e-19	2.16840434497100887e-19	4.33680868994201774e-19	FALSE
10	3	H	10	10	ODD	ODD	TRUE	1.83759478162113119e+01	1.83759478162113119e+01	5.20417042793042128e-18	TRUE
10	3	H	10	11	ODD	EVEN	FALSE	8.67361737988403547e-19	0.00000000000000000e+00	8.67361737988403547e-19	FALSE
10	3	H	10	12	ODD	ODD	TRUE	1.51272501124211818e+01	1.51272501124211818e+01	2.60208521396521064e-18	TRUE
10	3	H	10	13	ODD	EVEN	FALSE	4.33680868994201774e-19	-4.33680868994201774e-19	8.67361737988403547e-19	FALSE
10	3	H	10	14	ODD	ODD	TRUE	1.16969762502099641e+01	1.16969762502099641e+01	5.20417042793042128e-18	TRUE
10	3	H	10	15	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	10	16	ODD	ODD	TRUE	9.01098277788012503e+00	9.01098277788012503e+00	3.46944695195361419e-18	TRUE
10	3	H	11	11	EVEN	EVEN	TRUE	2.09819674661782969e+01	2.09819674661782969e+01	0.00000000000000000e+00	TRUE
10	3	H	11	12	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	11	13	EVEN	EVEN	TRUE	1.76172781498598958e+01	1.76172781498598958e+01	3.46944695195361419e-18	TRUE
10	3	H	11	14	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	11	15	EVEN	EVEN	TRUE	1.38715358525308634e+01	1.38715358525308634e+01	5.20417042793042128e-18	TRUE
10	3	H	11	16	EVEN	ODD	FALSE	-4.33680868994201774e-19	4.33680868994201774e-19	8.67361737988403547e-19	FALSE
10	3	H	12	12	ODD	ODD	TRUE	2.36500437809645376e+01	2.36500437809645376e+01	1.73472347597680709e-18	TRUE
10	3	H	12	13	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	12	14	ODD	ODD	TRUE	2.01763623891288297e+01	2.01763623891288297e+01	3.46944695195361419e-18	TRUE
10	3	H	12	15	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	12	16	ODD	ODD	TRUE	1.61355859448218979e+01	1.61355859448218979e+01	3.46944695195361419e-18	TRUE
10	3	H	13	13	EVEN	EVEN	TRUE	2.63690592231164906e+01	2.63690592231164906e+01	3.46944695195361419e-18	TRUE
10	3	H	13	14	EVEN	ODD	FALSE	8.67361737988403547e-19	0.00000000000000000e+00	8.67361737988403547e-19	FALSE
10	3	H	13	15	EVEN	EVEN	TRUE	2.27929307782030328e+01	2.27929307782030328e+01	1.73472347597680709e-18	TRUE
10	3	H	13	16	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	14	14	ODD	ODD	TRUE	2.91299998121332422e+01	2.91299998121332422e+01	3.46944695195361419e-18	TRUE
10	3	H	14	15	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	H	14	16	ODD	ODD	TRUE	2.54575737335630592e+01	2.54575737335630592e+01	1.73472347597680709e-18	TRUE
10	3	H	15	15	EVEN	EVEN	TRUE	3.19255646392628165e+01	3.19255646392628165e+01	1.73472347597680709e-18	TRUE
10	3	H	15	16	EVEN	ODD	FALSE	8.67361737988403547e-19	0.00000000000000000e+00	8.67361737988403547e-19	FALSE
10	3	H	16	16	ODD	ODD	TRUE	3.47498374650698736e+01	3.47498374650698736e+01	3.46944695195361419e-18	TRUE
10	3	L	3	3	EVEN	EVEN	TRUE	7.56164713640778174e+00	7.56164713640778174e+00	3.03576608295941242e-18	TRUE
10	3	L	3	4	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	L	3	5	EVEN	EVEN	TRUE	-6.94595925811158921e+00	-6.94595925811158921e+00	4.33680868994201774e-18	TRUE
10	3	L	3	6	EVEN	ODD	FALSE	-4.47233396150270579e-19	4.87890977618476995e-19	9.35124373768747574e-19	FALSE
10	3	L	3	7	EVEN	EVEN	TRUE	-1.04468921619423605e+00	-1.04468921619423605e+00	2.05998412772245842e-18	TRUE
10	3	L	3	8	EVEN	ODD	FALSE	5.42101086242752217e-20	0.00000000000000000e+00	5.42101086242752217e-20	FALSE
10	3	L	3	9	EVEN	EVEN	TRUE	-2.96766178547041626e-01	-2.96766178547041626e-01	3.57786716920216463e-18	TRUE
10	3	L	3	10	EVEN	ODD	FALSE	-2.30392961653169692e-19	-1.08420217248550443e-19	1.21972744404619249e-19	FALSE
10	3	L	3	11	EVEN	EVEN	TRUE	-1.04543505222014443e-01	-1.04543505222014443e-01	2.52077005102879781e-18	TRUE
10	3	L	3	12	EVEN	ODD	FALSE	0.00000000000000000e+00	-8.13151629364128326e-20	8.13151629364128326e-20	FALSE
10	3	L	3	13	EVEN	EVEN	TRUE	-4.12126163280645968e-02	-4.12126163280646038e-02	2.71050543121376109e-18	TRUE
10	3	L	3	14	EVEN	ODD	FALSE	-1.08420217248550443e-19	-6.77626357803440271e-21	1.01643953670516041e-19	FALSE
10	3	L	3	15	EVEN	EVEN	TRUE	-1.74069105771783202e-02	-1.74069105771783271e-02	7.65717784317887507e-18	TRUE
10	3	L	3	16	EVEN	ODD	FALSE	5.42101086242752217e-20	4.06575814682064163e-20	1.35525271560688054e-20	FALSE
10	3	L	4	4	ODD	ODD	TRUE	2.45518416821372227e+01	2.45518416821372227e+01	6.93889390390722838e-18	TRUE
10	3	L	4	5	ODD	EVEN	FALSE	8.67361737988403547e-19	0.00000000000000000e+00	8.67361737988403547e-19	FALSE
10	3	L	4	6	ODD	ODD	TRUE	-1.34162092709938783e+01	-1.34162092709938783e+01	2.60208521396521064e-18	TRUE
10	3	L	4	7	ODD	EVEN	FALSE	0.00000000000000000e+00	-1.08420217248550443e-19	1.08420217248550443e-19	FALSE
10	3	L	4	8	ODD	ODD	TRUE	-2.11803044983570876e+00	-2.11803044983570876e+00	3.25260651745651330e-18	TRUE
10	3	L	4	9	ODD	EVEN	FALSE	-5.42101086242752217e-20	-5.42101086242752217e-20	0.00000000000000000e+00	FALSE
10	3	L	4	10	ODD	ODD	TRUE	-6.23362286514628439e-01	-6.23362286514628439e-01	9.54097911787243902e-18	TRUE
10	3	L	4	11	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	L	4	12	ODD	ODD	TRUE	-2.24820793756397935e-01	-2.24820793756397935e-01	1.89735380184963276e-18	TRUE
10	3	L	4	13	ODD	EVEN	FALSE	5.42101086242752217e-20	8.67361737988403547e-19	8.13151629364128326e-19	FALSE
10	3	L	4	14	ODD	ODD	TRUE	-9.00695945452321400e-02	-9.00695945452321539e-02	1.32272665043231541e-17	TRUE
10	3	L	4	15	ODD	EVEN	FALSE	1.35525271560688054e-20	8.67361737988403547e-19	8.53809210832334742e-19	FALSE
10	3	L	4	16	ODD	ODD	TRUE	-3.84828613919321535e-02	-3.84828613919321605e-02	8.18572640226555848e-18	TRUE
10	3	L	5	5	EVEN	EVEN	TRUE	4.64591470705640006e+01	4.64591470705640006e+01	1.38777878078144568e-17	TRUE
10	3	L	5	6	EVEN	ODD	FALSE	8.67361737988403547e-19	2.16840434497100887e-19	6.50521303491302660e-19	FALSE
10	3	L	5	7	EVEN	EVEN	TRUE	-2.08407977818785781e+01	-2.08407977818785781e+01	6.93889390390722838e-18	TRUE
10	3	L	5	8	EVEN	ODD	FALSE	0.00000000000000000e+00	-2.16840434497100887e-19	2.16840434497100887e-19	FALSE
10	3	L	5	9	EVEN	EVEN	TRUE	-3.35371875087715710e+00	-3.35371875087715710e+00	3.03576608295941242e-18	TRUE
10	3	L	5	10	EVEN	ODD	FALSE	0.00000000000000000e+00	-2.16840434497100887e-19	2.16840434497100887e-19	FALSE
10	3	L	5	11	EVEN	EVEN	TRUE	-1.00739267424435952e+00	-1.00739267424435952e+00	7.15573433840432926e-18	TRUE
10	3	L	5	12	EVEN	ODD	FALSE	0.00000000000000000e+00	-4.87890977618476995e-19	4.87890977618476995e-19	FALSE
10	3	L	5	13	EVEN	EVEN	TRUE	-3.68865402669992237e-01	-3.68865402669992237e-01	9.64939933512098946e-18	TRUE
10	3	L	5	14	EVEN	ODD	FALSE	1.08420217248550443e-19	0.00000000000000000e+00	1.08420217248550443e-19	FALSE
10	3	L	5	15	EVEN	EVEN	TRUE	-1.49411020666313982e-01	-1.49411020666313982e-01	8.34835672813838414e-18	TRUE
10	3	L	5	16	EVEN	ODD	FALSE	0.00000000000000000e+00	-4.33680868994201774e-19	4.33680868994201774e-19	FALSE
10	3	L	6	6	ODD	ODD	TRUE	7.32361861478094909e+01	7.32361861478094909e+01	2.77555756156289135e-17	TRUE
10	3	L	6	7	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	L	6	8	ODD	ODD	TRUE	-2.92628362393734847e+01	-2.92628362393734847e+01	8.67361737988403547e-18	TRUE
10	3	L	6	9	ODD	EVEN	FALSE	-4.33680868994201774e-19	0.00000000000000000e+00	4.33680868994201774e-19	FALSE
10	3	L	6	10	ODD	ODD	TRUE	-4.72864378966311971e+00	-4.72864378966311971e+00	1.34441069388202550e-17	TRUE
10	3	L	6	11	ODD	EVEN	FALSE	-1.08420217248550443e-19	-1.51788304147970621e-18	1.40946282423115576e-18	FALSE
10	3	L	6	12	ODD	ODD	TRUE	-1.43602253973866723e+00	-1.43602253973866723e+00	1.08420217248550443e-18	TRUE
10	3	L	6	13	ODD	EVEN	FALSE	0.00000000000000000e+00	-1.08420217248550443e-19	1.08420217248550443e-19	FALSE
10	3	L	6	14	ODD	ODD	TRUE	-5.30759421371192031e-01	-5.30759421371192031e-01	3.25260651745651330e-18	TRUE
10	3	L	6	15	ODD	EVEN	FALSE	5.42101086242752217e-20	0.00000000000000000e+00	5.42101086242752217e-20	FALSE
10	3	L	6	16	ODD	ODD	TRUE	-2.16554458373532960e-01	-2.16554458373532932e-01	4.98732999343332040e-18	TRUE
10	3	L	7	7	EVEN	EVEN	TRUE	1.04837287085670170e+02	1.04837287085670170e+02	4.85722573273505986e-17	TRUE
10	3	L	7	8	EVEN	ODD	FALSE	-8.67361737988403547e-19	-4.33680868994201774e-19	4.33680868994201774e-19	FALSE
10	3	L	7	9	EVEN	EVEN	TRUE	-3.87008664249659233e+01	-3.87008664249659233e+01	2.77555756156289135e-17	TRUE
10	3	L	7	10	EVEN	ODD	FALSE	0.00000000000000000e+00	-4.33680868994201774e-19	4.33680868994201774e-19	FALSE
10	3	L	7	11	EVEN	EVEN	TRUE	-6.23071906514099272e+00	-6.23071906514099272e+00	2.94902990916057206e-17	TRUE
10	3	L	7	12	EVEN	ODD	FALSE	-2.16840434497100887e-19	0.00000000000000000e+00	2.16840434497100887e-19	FALSE
10	3	L	7	13	EVEN	EVEN	TRUE	-1.90138633342634278e+00	-1.90138633342634278e+00	1.25767452008318514e-17	TRUE
10	3	L	7	14	EVEN	ODD	FALSE	0.00000000000000000e+00	-8.67361737988403547e-19	8.67361737988403547e-19	FALSE
10	3	L	7	15	EVEN	EVEN	TRUE	-7.06519288679446023e-01	-7.06519288679446023e-01	1.12757025938492461e-17	TRUE
10	3	L	7	16	EVEN	ODD	FALSE	4.33680868994201774e-19	4.33680868994201774e-19	0.00000000000000000e+00	FALSE
10	3	L	8	8	ODD	ODD	TRUE	1.41224386344622189e+02	1.41224386344622189e+02	5.55111512312578270e-17	TRUE
10	3	L	8	9	ODD	EVEN	FALSE	4.33680868994201774e-19	-3.90312782094781596e-18	4.33680868994201774e-18	FALSE
10	3	L	8	10	ODD	ODD	TRUE	-4.91702416963392466e+01	-4.91702416963392466e+01	5.55111512312578270e-17	TRUE
10	3	L	8	11	ODD	EVEN	FALSE	3.90312782094781596e-18	-3.46944695195361419e-18	7.37257477290143015e-18	FALSE
10	3	L	8	12	ODD	ODD	TRUE	-7.85522580012638016e+00	-7.85522580012638105e+00	2.86229373536173171e-17	TRUE
10	3	L	8	13	ODD	EVEN	FALSE	1.95156391047390798e-18	2.16840434497100887e-19	1.73472347597680709e-18	FALSE
10	3	L	8	14	ODD	ODD	TRUE	-2.39931719763881146e+00	-2.39931719763881146e+00	4.33680868994201774e-17	TRUE
10	3	L	8	15	ODD	EVEN	FALSE	0.00000000000000000e+00	-3.46944695195361419e-18	3.46944695195361419e-18	FALSE
10	3	L	8	16	ODD	ODD	TRUE	-8.93777634411903499e-01	-8.93777634411903499e-01	1.08420217248550443e-17	TRUE
10	3	L	9	9	EVEN	EVEN	TRUE	1.82366877491805923e+02	1.82366877491805923e+02	5.55111512312578270e-17	TRUE
10	3	L	9	10	EVEN	ODD	FALSE	3.90312782094781596e-18	-6.93889390390722838e-18	1.08420217248550443e-17	FALSE
10	3	L	9	11	EVEN	EVEN	TRUE	-6.06846293321168915e+01	-6.06846293321168915e+01	4.51028103753969845e-17	TRUE
10	3	L	9	12	EVEN	ODD	FALSE	-4.33680868994201774e-19	0.00000000000000000e+00	4.33680868994201774e-19	FALSE
10	3	L	9	13	EVEN	EVEN	TRUE	-9.60140330568981071e+00	-9.60140330568981071e+00	5.20417042793042128e-18	TRUE
10	3	L	9	14	EVEN	ODD	FALSE	8.67361737988403547e-19	2.60208521396521064e-18	1.73472347597680709e-18	FALSE
10	3	L	9	15	EVEN	EVEN	TRUE	-2.92793589673446020e+00	-2.92793589673445975e+00	5.42101086242752217e-17	TRUE
10	3	L	9	16	EVEN	ODD	FALSE	-1.95156391047390798e-18	1.95156391047390798e-18	3.90312782094781596e-18	FALSE
10	3	L	10	10	ODD	ODD	TRUE	2.28240437778246246e+02	2.28240437778246246e+02	8.32667268468867405e-17	TRUE
10	3	L	10	11	ODD	EVEN	FALSE	8.67361737988403547e-19	0.00000000000000000e+00	8.67361737988403547e-19	FALSE
10	3	L	10	12	ODD	ODD	TRUE	-7.32559122074178788e+01	-7.32559122074178788e+01	1.38777878078144568e-17	TRUE
10	3	L	10	13	ODD	EVEN	FALSE	4.33680868994201774e-19	-4.33680868994201774e-19	8.67361737988403547e-19	FALSE
10	3	L	10	14	ODD	ODD	TRUE	-1.14704301571337695e+01	-1.14704301571337695e+01	1.38777878078144568e-17	TRUE
10	3	L	10	15	ODD	EVEN	FALSE	0.00000000000000000e+00	3.46944695195361419e-18	3.46944695195361419e-18	FALSE
10	3	L	10	16	ODD	ODD	TRUE	-3.48668458728649355e+00	-3.48668458728649355e+00	4.77048955893621951e-17	TRUE
10	3	L	11	11	EVEN	EVEN	TRUE	2.78825819377132234e+02	2.78825819377132234e+02	1.11022302462515654e-16	TRUE
10	3	L	11	12	EVEN	ODD	FALSE	-3.46944695195361419e-18	-3.46944695195361419e-18	0.00000000000000000e+00	FALSE
10	3	L	11	13	EVEN	EVEN	TRUE	-8.68941607550581381e+01	-8.68941607550581381e+01	6.93889390390722838e-18	TRUE
10	3	L	11	14	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
10	3	L	11	15	EVEN	EVEN	TRUE	-1.34643132386940056e+01	-1.34643132386940056e+01	3.46944695195361419e-18	TRUE
10	3	L	11	16	EVEN	ODD	FALSE	-2.16840434497100887e-18	4.33680868994201774e-19	2.60208521396521064e-18	FALSE
10	3	L	12	12	ODD	ODD	TRUE	3.34107806667388274e+02	3.34107806667388274e+02	1.66533453693773481e-16	TRUE
10	3	L	12	13	ODD	EVEN	FALSE	0.00000000000000000e+00	6.93889390390722838e-18	6.93889390390722838e-18	FALSE
10	3	L	12	14	ODD	ODD	TRUE	-1.01607758787734170e+02	-1.01607758787734170e+02	2.77555756156289135e-17	TRUE
10	3	L	12	15	ODD	EVEN	FALSE	-6.93889390390722838e-18	6.93889390390722838e-18	1.38777878078144568e-17	FALSE
10	3	L	12	16	ODD	ODD	TRUE	-1.55853009461286955e+01	-1.55853009461286955e+01	1.16226472890446075e-16	TRUE
10	3	L	13	13	EVEN	EVEN	TRUE	3.94074363292981843e+02	3.94074363292981843e+02	1.38777878078144568e-16	TRUE
10	3	L	13	14	EVEN	ODD	FALSE	8.67361737988403547e-19	6.93889390390722838e-18	6.07153216591882483e-18	FALSE
10	3	L	13	15	EVEN	EVEN	TRUE	-1.17403608419861129e+02	-1.17403608419861129e+02	1.66533453693773481e-16	TRUE
10	3	L	13	16	EVEN	ODD	FALSE	6.93889390390722838e-18	6.93889390390722838e-18	0.00000000000000000e+00	FALSE
10	3	L	14	14	ODD	ODD	TRUE	4.58715949996085101e+02	4.58715949996085101e+02	2.77555756156289135e-17	TRUE
10	3	L	14	15	ODD	EVEN	FALSE	0.00000000000000000e+00	-6.93889390390722838e-18	6.93889390390722838e-18	FALSE
10	3	L	14	16	ODD	ODD	TRUE	-1.34287355496897021e+02	-1.34287355496897021e+02	4.16333634234433703e-17	TRUE
10	3	L	15	15	EVEN	EVEN	TRUE	5.28024985527662466e+02	5.28024985527662466e+02	2.22044604925031308e-16	TRUE
